Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2025-06-30,EOG,SELL,110,117.48245223999024,12923.069746398925,STOP_LOSS,148770.99445865638,2025-06-23,124.95605434417723,P1,7.0,-822.0962314605695,-5.980984389601331
2025-06-30,DRI,SELL,61,209.21312164306642,12762.000420227052,STOP_LOSS,147787.82890102392,2025-06-23,224.07333038330077,P1,7.0,-906.4727331542945,-6.631850704773479
2025-06-30,CFG,BUY,307,44.30679979324341,13602.187536525726,P1,134119.35574764258,,,,,,
2025-07-07,WYNN,BUY,127,106.74805149078368,13557.002539329527,P1,134119.35574764258,,,,,,
2025-08-04,TSLA,SELL,46,299.60370483398435,13781.77042236328,N2,147901.12617000585,2025-05-12,302.73390991210937,P1,84.0,-143.9894335937497,-1.03397900784678
2025-08-04,NCLH,BUY,546,24.867499999999996,13577.654999999997,P1,133975.36631404882,,,,,,
2025-10-13,NCLH,SELL,546,22.22550075531006,12135.123412399293,STOP_LOSS,146110.4897264481,2025-08-04,24.867499999999996,P1,70.0,-1442.5315876007044,-10.624305799497076
2025-11-03,HAL,BUY,496,27.07049921989441,13426.967613067627,P1,132532.8347264481,,,,,,
2025-11-10,RCL,SELL,60,252.58819152832032,15155.29149169922,N2,147688.12621814734,2025-05-05,231.2424493408203,P1,189.0,1280.7445312500022,9.230892618698777
2025-11-10,TRGP,BUY,77,174.64089752197265,13447.349109191893,P1,133813.57925769812,,,,,,
2025-11-24,BA,SELL,74,177.90299697875977,13164.821776428224,N2,146978.40103412635,2025-05-05,188.24190681457517,P1,203.0,-765.0793278503388,-5.492352904180669
2025-12-01,DVN,BUY,361,37.37528881072998,13492.479260673521,P1,133048.49992984778,,,,,,
